time,open,high,low,close,volume
2025-07-16T15:00:00+00:00,3339.24,3340.92,3337.38,3338.41,1980
2025-07-16T15:15:00+00:00,3338.41,3338.41,3333.15,3334.39,2338
2025-07-16T15:30:00+00:00,3334.38,3338.6,3332.13,3334.01,3814
2025-07-16T15:45:00+00:00,3334.05,3335.42,3330.95,3334.54,2486
2025-07-16T16:00:00+00:00,3334.54,3336.69,3332.75,3334.53,2664
2025-07-16T16:15:00+00:00,3334.53,3339.47,3333.81,3334.76,2500
2025-07-16T16:30:00+00:00,3334.69,3334.79,3326.7,3327.09,4212
2025-07-16T16:45:00+00:00,3327.07,3327.16,3322.0,3326.87,4334
2025-07-16T17:00:00+00:00,3326.85,3328.07,3322.99,3326.03,3505
2025-07-16T17:15:00+00:00,3326.06,3329.32,3321.63,3325.14,3522
2025-07-16T17:30:00+00:00,3325.14,3326.09,3319.63,3325.34,3841
2025-07-16T17:45:00+00:00,3325.31,3342.51,3324.0,3338.07,4665
2025-07-16T18:00:00+00:00,3338.04,3353.96,3337.32,3348.6,6120
2025-07-16T18:15:00+00:00,3348.72,3371.21,3346.87,3363.43,7375
2025-07-16T18:30:00+00:00,3363.45,3377.39,3357.42,3360.48,6642
2025-07-16T18:45:00+00:00,3360.49,3366.31,3336.37,3343.83,6591
2025-07-16T19:00:00+00:00,3343.54,3355.16,3339.11,3354.3,5733
2025-07-16T19:15:00+00:00,3354.3,3354.3,3346.78,3352.07,3811
2025-07-16T19:30:00+00:00,3352.08,3353.4,3348.47,3351.2,3048
2025-07-16T19:45:00+00:00,3351.14,3354.72,3348.2,3349.11,2771
2025-07-16T20:00:00+00:00,3349.11,3353.73,3348.79,3351.18,2609
2025-07-16T20:15:00+00:00,3351.18,3354.01,3350.59,3351.57,2612
2025-07-16T20:30:00+00:00,3351.91,3355.57,3350.27,3354.9,2292
2025-07-16T20:45:00+00:00,3354.98,3357.2,3353.8,3354.79,1984
2025-07-16T21:00:00+00:00,3354.82,3357.44,3354.34,3355.78,2037
2025-07-16T21:15:00+00:00,3355.74,3356.71,3352.67,3353.49,1697
2025-07-16T21:30:00+00:00,3353.47,3354.36,3352.44,3353.04,1502
2025-07-16T21:45:00+00:00,3353.06,3353.16,3349.12,3350.34,1566
2025-07-16T22:00:00+00:00,3350.34,3350.55,3347.19,3347.87,1796
2025-07-16T22:15:00+00:00,3347.88,3348.62,3346.48,3347.36,1676
2025-07-16T22:30:00+00:00,3347.35,3348.17,3346.02,3347.01,1861
2025-07-16T22:45:00+00:00,3347.04,3348.11,3346.82,3347.1,2292
2025-07-16T23:00:00+00:00,3347.11,3348.96,3347.11,3348.91,1107
2025-07-16T23:15:00+00:00,3348.9,3349.4,3348.21,3348.32,779
2025-07-16T23:30:00+00:00,3348.32,3348.35,3346.27,3347.33,1097
2025-07-16T23:45:00+00:00,3347.33,3348.49,3346.51,3346.53,700
2025-07-17T01:00:00+00:00,3347.71,3351.5,3346.18,3351.0,878
2025-07-17T01:15:00+00:00,3350.88,3352.15,3349.67,3351.58,812
2025-07-17T01:30:00+00:00,3351.57,3351.74,3348.44,3348.45,574
2025-07-17T01:45:00+00:00,3348.43,3349.57,3348.28,3349.55,567
2025-07-17T02:00:00+00:00,3349.57,3350.14,3348.3,3349.11,422
2025-07-17T02:15:00+00:00,3349.11,3349.23,3347.95,3348.05,515
2025-07-17T02:30:00+00:00,3348.05,3348.74,3345.82,3346.26,766
2025-07-17T02:45:00+00:00,3346.29,3346.96,3345.28,3346.48,859
2025-07-17T03:00:00+00:00,3346.99,3347.11,3343.12,3344.2,1243
2025-07-17T03:15:00+00:00,3344.17,3344.98,3343.02,3344.24,1214
2025-07-17T03:30:00+00:00,3344.38,3344.71,3341.55,3341.9,1238
2025-07-17T03:45:00+00:00,3341.9,3342.02,3339.79,3340.83,1475
2025-07-17T04:00:00+00:00,3340.81,3342.04,3337.6,3340.76,2222
2025-07-17T04:15:00+00:00,3340.75,3341.61,3339.03,3340.69,1511
2025-07-17T04:30:00+00:00,3340.84,3341.55,3337.17,3341.36,1712
2025-07-17T04:45:00+00:00,3341.37,3344.62,3341.33,3344.09,1812
2025-07-17T05:00:00+00:00,3344.08,3344.69,3340.26,3340.67,1582
2025-07-17T05:15:00+00:00,3340.68,3341.15,3339.24,3339.88,895
2025-07-17T05:30:00+00:00,3339.27,3341.48,3337.69,3339.2,1202
2025-07-17T05:45:00+00:00,3339.13,3342.13,3338.5,3341.3,1341
2025-07-17T06:00:00+00:00,3341.3,3342.14,3337.81,3338.13,1027
2025-07-17T06:15:00+00:00,3338.15,3339.44,3336.32,3339.32,1198
2025-07-17T06:30:00+00:00,3339.51,3341.84,3339.35,3341.42,954
2025-07-17T06:45:00+00:00,3341.43,3342.36,3340.55,3341.53,1080
2025-07-17T07:00:00+00:00,3341.54,3341.67,3338.36,3339.27,943
2025-07-17T07:15:00+00:00,3339.2,3341.12,3338.69,3341.09,809
2025-07-17T07:30:00+00:00,3341.1,3344.72,3340.98,3342.7,935
2025-07-17T07:45:00+00:00,3342.72,3342.77,3341.53,3342.72,749
2025-07-17T08:00:00+00:00,3342.71,3342.9,3340.07,3340.26,792
2025-07-17T08:15:00+00:00,3340.24,3340.88,3338.63,3340.53,1166
2025-07-17T08:30:00+00:00,3340.5,3341.21,3336.58,3337.16,1509
2025-07-17T08:45:00+00:00,3337.07,3339.72,3336.0,3339.49,1455
2025-07-17T09:00:00+00:00,3339.68,3339.95,3331.81,3333.13,2274
2025-07-17T09:15:00+00:00,3333.14,3334.87,3329.71,3330.15,2530
2025-07-17T09:30:00+00:00,3330.15,3331.21,3328.2,3329.2,1928
2025-07-17T09:45:00+00:00,3329.21,3336.45,3329.15,3335.35,2266
2025-07-17T10:00:00+00:00,3335.12,3336.2,3332.26,3333.99,1968
2025-07-17T10:15:00+00:00,3333.93,3333.93,3327.93,3329.62,2254
2025-07-17T10:30:00+00:00,3329.63,3329.99,3327.86,3327.94,1318
2025-07-17T10:45:00+00:00,3327.92,3329.37,3325.19,3325.84,2020
2025-07-17T11:00:00+00:00,3325.87,3329.64,3325.55,3329.23,1587
2025-07-17T11:15:00+00:00,3329.37,3331.36,3329.03,3331.05,1320
2025-07-17T11:30:00+00:00,3331.02,3332.06,3330.09,3330.42,1140
2025-07-17T11:45:00+00:00,3330.47,3331.79,3328.26,3328.77,1581
2025-07-17T12:00:00+00:00,3328.76,3330.52,3327.5,3328.28,1274
2025-07-17T12:15:00+00:00,3328.27,3332.52,3328.24,3330.15,1528
2025-07-17T12:30:00+00:00,3330.09,3330.54,3327.72,3328.56,1065
2025-07-17T12:45:00+00:00,3328.54,3328.85,3324.7,3325.67,1706
2025-07-17T13:00:00+00:00,3325.59,3328.17,3325.54,3327.15,1345
2025-07-17T13:15:00+00:00,3327.25,3328.89,3325.31,3328.82,1353
2025-07-17T13:30:00+00:00,3328.89,3331.18,3328.74,3331.18,1082
2025-07-17T13:45:00+00:00,3331.1,3331.16,3325.0,3325.82,1655
2025-07-17T14:00:00+00:00,3325.8,3328.47,3323.03,3327.95,1883
2025-07-17T14:15:00+00:00,3327.92,3328.32,3325.04,3326.42,1152
2025-07-17T14:30:00+00:00,3326.4,3326.41,3323.98,3325.14,1328
2025-07-17T14:45:00+00:00,3325.14,3326.02,3322.31,3324.22,2111
2025-07-17T15:00:00+00:00,3324.23,3326.03,3322.2,3325.41,2059
2025-07-17T15:15:00+00:00,3325.39,3328.49,3323.16,3327.88,2225
2025-07-17T15:30:00+00:00,3326.58,3327.04,3312.79,3312.96,5200
2025-07-17T15:45:00+00:00,3312.96,3315.37,3309.83,3313.15,4534
2025-07-17T16:00:00+00:00,3313.12,3317.15,3311.11,3316.78,4272
2025-07-17T16:15:00+00:00,3316.73,3319.4,3314.12,3317.6,3226
2025-07-17T16:30:00+00:00,3317.59,3320.58,3313.8,3315.62,4596
2025-07-17T16:45:00+00:00,3315.64,3321.83,3315.22,3318.98,3321
2025-07-17T17:00:00+00:00,3318.94,3325.41,3318.27,3324.55,3569
2025-07-17T17:15:00+00:00,3324.56,3330.22,3324.48,3330.22,3326
2025-07-17T17:30:00+00:00,3330.23,3334.26,3329.65,3332.82,2973
2025-07-17T17:45:00+00:00,3332.71,3335.16,3330.85,3334.13,2812
2025-07-17T18:00:00+00:00,3334.12,3336.03,3331.83,3333.4,2608
2025-07-17T18:15:00+00:00,3333.26,3338.1,3331.35,3337.03,2234
2025-07-17T18:30:00+00:00,3337.11,3337.87,3335.22,3336.89,2124
2025-07-17T18:45:00+00:00,3336.83,3338.48,3336.13,3336.82,2143
2025-07-17T19:00:00+00:00,3336.82,3337.2,3335.71,3337.13,1818
2025-07-17T19:15:00+00:00,3337.12,3339.05,3335.46,3338.75,1880
2025-07-17T19:30:00+00:00,3338.77,3339.44,3336.43,3338.9,2150
2025-07-17T19:45:00+00:00,3338.87,3339.93,3338.16,3338.8,2111
2025-07-17T20:00:00+00:00,3338.81,3340.48,3338.64,3339.07,1616
2025-07-17T20:15:00+00:00,3339.07,3341.08,3339.02,3340.26,1737
2025-07-17T20:30:00+00:00,3340.18,3340.78,3336.33,3336.87,1807
2025-07-17T20:45:00+00:00,3336.89,3338.2,3336.65,3337.47,1585
2025-07-17T21:00:00+00:00,3337.53,3337.92,3335.84,3336.78,1299
2025-07-17T21:15:00+00:00,3336.79,3337.91,3335.66,3337.03,1484
2025-07-17T21:30:00+00:00,3336.97,3338.49,3336.86,3338.37,1200
2025-07-17T21:45:00+00:00,3338.36,3338.94,3337.24,3338.54,1411
2025-07-17T22:00:00+00:00,3338.55,3340.19,3338.25,3339.43,1238
2025-07-17T22:15:00+00:00,3339.35,3340.23,3339.28,3339.64,973
2025-07-17T22:30:00+00:00,3339.67,3340.75,3339.58,3340.46,1090
2025-07-17T22:45:00+00:00,3340.46,3340.74,3338.29,3339.76,1559
2025-07-17T23:00:00+00:00,3339.77,3340.25,3338.88,3339.03,572
2025-07-17T23:15:00+00:00,3339.03,3339.68,3338.79,3339.01,524
2025-07-17T23:30:00+00:00,3339.09,3339.34,3337.89,3338.3,489
2025-07-17T23:45:00+00:00,3338.28,3339.33,3337.37,3338.66,682
2025-07-18T01:00:00+00:00,3339.13,3341.88,3339.13,3339.7,939
2025-07-18T01:15:00+00:00,3339.69,3340.74,3338.28,3339.48,992
2025-07-18T01:30:00+00:00,3339.48,3343.08,3338.91,3342.87,948
2025-07-18T01:45:00+00:00,3342.64,3344.03,3342.29,3343.29,720
2025-07-18T02:00:00+00:00,3343.26,3343.42,3341.65,3342.33,617
2025-07-18T02:15:00+00:00,3342.28,3342.34,3340.85,3341.6,684
2025-07-18T02:30:00+00:00,3341.59,3342.87,3341.19,3341.19,452
2025-07-18T02:45:00+00:00,3341.16,3341.66,3339.58,3340.22,739
2025-07-18T03:00:00+00:00,3340.31,3341.42,3339.3,3340.75,1283
2025-07-18T03:15:00+00:00,3340.76,3341.05,3338.64,3339.06,1100
2025-07-18T03:30:00+00:00,3339.06,3339.44,3337.98,3338.68,829
2025-07-18T03:45:00+00:00,3338.7,3340.32,3338.41,3339.91,923
2025-07-18T04:00:00+00:00,3339.93,3342.98,3337.07,3339.43,2640
2025-07-18T04:15:00+00:00,3339.42,3339.43,3336.19,3336.63,1542
2025-07-18T04:30:00+00:00,3336.65,3338.23,3335.34,3336.36,1598
2025-07-18T04:45:00+00:00,3336.44,3340.02,3336.41,3337.86,1520
2025-07-18T05:00:00+00:00,3337.8,3343.76,3336.97,3343.24,1968
2025-07-18T05:15:00+00:00,3343.24,3344.19,3342.78,3343.2,1348
2025-07-18T05:30:00+00:00,3343.16,3343.62,3339.61,3339.67,1610
2025-07-18T05:45:00+00:00,3339.67,3340.66,3337.22,3337.75,1322
2025-07-18T06:00:00+00:00,3337.77,3338.42,3336.44,3336.54,1311
2025-07-18T06:15:00+00:00,3336.54,3336.9,3334.57,3335.11,1252
2025-07-18T06:30:00+00:00,3335.11,3336.6,3334.07,3336.01,972
2025-07-18T06:45:00+00:00,3336.02,3336.57,3334.55,3334.55,690
2025-07-18T07:00:00+00:00,3334.53,3336.45,3334.46,3335.52,742
2025-07-18T07:15:00+00:00,3335.46,3336.51,3334.51,3334.97,829
