time,open,high,low,close,volume
2023-10-04T10:00:00+00:00,1644.03,1647.46,1642.58,1645.29,2760
2023-10-04T11:00:00+00:00,1645.29,1651.41,1644.24,1650.21,3219
2023-10-04T12:00:00+00:00,1649.9,1651.04,1644.87,1645.17,3379
2023-10-04T13:00:00+00:00,1645.17,1646.45,1643.7,1645.35,2166
2023-10-04T14:00:00+00:00,1645.33,1648.85,1643.34,1644.76,3519
2023-10-04T15:00:00+00:00,1644.77,1645.18,1632.13,1633.85,5808
2023-10-04T16:00:00+00:00,1633.87,1636.29,1625.84,1632.35,6774
2023-10-04T17:00:00+00:00,1632.29,1636.49,1630.27,1631.21,4347
2023-10-04T18:00:00+00:00,1631.21,1641.93,1630.07,1636.31,5015
2023-10-04T19:00:00+00:00,1636.37,1641.04,1635.63,1637.67,4079
2023-10-04T20:00:00+00:00,1637.67,1643.29,1636.73,1642.64,3873
2023-10-04T21:00:00+00:00,1642.64,1653.25,1636.27,1641.67,8088
2023-10-04T22:00:00+00:00,1641.71,1646.49,1639.22,1641.82,4450
2023-10-04T23:00:00+00:00,1642.91,1646.73,1639.45,1642.33,1007
2023-10-05T00:00:00+00:00,1642.32,1647.63,1641.12,1646.91,3025
2023-10-05T01:00:00+00:00,1646.92,1651.29,1645.02,1645.17,3863
2023-10-05T02:00:00+00:00,1645.17,1653.58,1643.2,1648.92,4586
2023-10-05T03:00:00+00:00,1648.92,1649.76,1642.75,1646.18,4602
2023-10-05T04:00:00+00:00,1646.17,1646.46,1641.78,1642.9,2971
2023-10-05T05:00:00+00:00,1642.92,1645.32,1640.78,1641.07,2457
2023-10-05T06:00:00+00:00,1641.02,1643.86,1640.28,1643.71,1953
2023-10-05T07:00:00+00:00,1643.75,1644.93,1638.81,1638.99,2459
2023-10-05T08:00:00+00:00,1639.04,1640.3,1635.19,1636.94,3483
2023-10-05T09:00:00+00:00,1636.94,1636.95,1630.49,1634.9,3831
2023-10-05T10:00:00+00:00,1634.9,1638.22,1633.55,1637.33,2610
2023-10-05T11:00:00+00:00,1637.32,1640.93,1635.86,1637.55,3069
2023-10-05T12:00:00+00:00,1637.48,1640.39,1635.23,1639.95,2310
2023-10-05T13:00:00+00:00,1639.95,1640.11,1634.87,1635.65,2636
2023-10-05T14:00:00+00:00,1635.44,1636.9,1630.32,1632.74,4369
2023-10-05T15:00:00+00:00,1632.76,1648.45,1632.55,1641.52,9586
2023-10-05T16:00:00+00:00,1641.56,1647.23,1638.61,1641.09,7946
2023-10-05T17:00:00+00:00,1641.01,1641.41,1606.38,1617.15,11139
2023-10-05T18:00:00+00:00,1617.18,1620.63,1607.22,1612.98,8913
2023-10-05T19:00:00+00:00,1612.9,1618.39,1607.71,1615.47,7132
2023-10-05T20:00:00+00:00,1615.49,1618.08,1611.33,1616.01,5853
2023-10-05T21:00:00+00:00,1615.89,1618.78,1613.49,1615.61,4415
2023-10-05T22:00:00+00:00,1615.53,1618.74,1612.74,1614.11,3448
2023-10-05T23:00:00+00:00,1614.13,1618.31,1611.73,1613.52,1820
2023-10-06T00:00:00+00:00,1613.23,1617.02,1609.25,1614.83,3774
2023-10-06T01:00:00+00:00,1614.91,1616.63,1609.43,1610.89,3164
2023-10-06T02:00:00+00:00,1610.96,1616.72,1610.73,1615.82,3664
2023-10-06T03:00:00+00:00,1615.81,1621.98,1615.58,1621.31,3516
2023-10-06T04:00:00+00:00,1621.31,1624.12,1620.67,1622.07,3737
2023-10-06T05:00:00+00:00,1622.07,1623.78,1620.8,1623.18,2474
2023-10-06T06:00:00+00:00,1623.18,1623.55,1620.03,1621.89,2189
2023-10-06T07:00:00+00:00,1621.81,1622.22,1617.45,1619.61,2553
2023-10-06T08:00:00+00:00,1619.62,1621.43,1618.09,1621.1,2004
2023-10-06T09:00:00+00:00,1621.1,1631.77,1620.44,1629.89,4899
2023-10-06T10:00:00+00:00,1629.95,1636.71,1629.57,1632.46,5464
2023-10-06T11:00:00+00:00,1632.46,1634.72,1631.17,1633.38,3290
2023-10-06T12:00:00+00:00,1633.38,1638.62,1630.4,1630.82,5160
2023-10-06T13:00:00+00:00,1630.76,1634.04,1627.66,1633.65,4343
2023-10-06T14:00:00+00:00,1633.65,1634.63,1612.0,1614.62,8195
2023-10-06T15:00:00+00:00,1614.61,1637.4,1610.39,1628.36,10268
2023-10-06T16:00:00+00:00,1628.41,1635.41,1624.93,1633.39,8793
2023-10-06T17:00:00+00:00,1633.28,1648.72,1631.87,1641.95,9737
2023-10-06T18:00:00+00:00,1641.91,1644.53,1633.62,1639.18,8193
2023-10-06T19:00:00+00:00,1639.39,1648.8,1636.1,1646.78,7122
2023-10-06T20:00:00+00:00,1646.7,1648.56,1643.81,1646.05,4092
2023-10-06T21:00:00+00:00,1646.05,1654.05,1644.62,1645.8,6215
2023-10-06T22:00:00+00:00,1645.93,1655.11,1643.37,1652.04,4009
2023-10-06T23:00:00+00:00,1651.93,1654.73,1644.03,1644.54,961
2023-10-07T00:00:00+00:00,1644.63,1646.24,1642.33,1644.44,718
2023-10-07T01:00:00+00:00,1644.53,1647.31,1643.5,1643.9,626
2023-10-07T02:00:00+00:00,1643.92,1646.17,1640.54,1642.47,446
2023-10-07T03:00:00+00:00,1642.72,1643.52,1640.12,1640.22,294
2023-10-07T04:00:00+00:00,1640.1,1643.2,1639.24,1640.88,376
2023-10-07T05:00:00+00:00,1641.22,1642.94,1640.61,1640.62,278
2023-10-07T06:00:00+00:00,1640.57,1641.62,1639.08,1639.83,302
2023-10-07T07:00:00+00:00,1639.73,1639.73,1636.61,1637.6,429
2023-10-07T08:00:00+00:00,1637.53,1639.2,1635.78,1636.65,320
2023-10-07T09:00:00+00:00,1636.53,1643.08,1635.54,1642.13,613
2023-10-07T10:00:00+00:00,1642.27,1642.92,1637.73,1638.68,369
2023-10-07T11:00:00+00:00,1638.86,1640.02,1637.78,1639.44,195
2023-10-07T12:00:00+00:00,1639.63,1642.25,1637.06,1638.36,342
2023-10-07T13:00:00+00:00,1638.14,1640.24,1637.84,1639.82,272
2023-10-07T14:00:00+00:00,1639.79,1642.69,1637.89,1641.49,306
2023-10-07T15:00:00+00:00,1641.39,1642.16,1638.93,1641.66,284
2023-10-07T16:00:00+00:00,1641.88,1642.12,1634.49,1637.93,543
2023-10-07T17:00:00+00:00,1638.07,1638.98,1637.08,1637.1,297
2023-10-07T18:00:00+00:00,1637.31,1638.74,1633.71,1635.93,472
2023-10-07T19:00:00+00:00,1635.89,1636.38,1632.72,1634.85,406
2023-10-07T20:00:00+00:00,1634.53,1634.6,1629.58,1630.44,489
2023-10-07T21:00:00+00:00,1630.47,1633.29,1629.93,1633.09,256
2023-10-07T22:00:00+00:00,1632.96,1634.06,1630.91,1633.55,154
2023-10-07T23:00:00+00:00,1633.87,1635.5,1633.87,1635.12,171
2023-10-08T00:00:00+00:00,1635.11,1636.01,1633.25,1633.39,169
2023-10-08T01:00:00+00:00,1633.72,1638.11,1633.26,1636.45,290
2023-10-08T02:00:00+00:00,1636.72,1639.52,1634.8,1639.35,429
2023-10-08T03:00:00+00:00,1639.58,1641.02,1635.84,1637.17,507
2023-10-08T04:00:00+00:00,1637.24,1639.2,1635.19,1638.99,420
2023-10-08T05:00:00+00:00,1639.02,1639.69,1631.53,1633.09,526
2023-10-08T06:00:00+00:00,1632.99,1633.66,1623.83,1628.93,734
2023-10-08T07:00:00+00:00,1628.85,1630.52,1626.66,1627.53,444
2023-10-08T08:00:00+00:00,1627.41,1629.4,1626.67,1628.45,341
2023-10-08T09:00:00+00:00,1628.36,1629.18,1624.4,1628.27,416
2023-10-08T10:00:00+00:00,1628.15,1629.32,1622.25,1624.52,657
2023-10-08T11:00:00+00:00,1624.56,1625.46,1615.59,1618.59,983
2023-10-08T12:00:00+00:00,1618.69,1621.0,1616.54,1617.39,729
2023-10-08T13:00:00+00:00,1617.21,1624.33,1616.52,1620.53,606
2023-10-08T14:00:00+00:00,1620.46,1634.88,1617.81,1629.06,1550
2023-10-08T15:00:00+00:00,1628.88,1637.29,1625.03,1632.89,1216
2023-10-08T16:00:00+00:00,1632.93,1633.52,1629.91,1630.8,492
2023-10-08T17:00:00+00:00,1631.01,1634.32,1628.62,1632.52,613
2023-10-08T18:00:00+00:00,1632.7,1637.09,1630.86,1631.53,568
2023-10-08T19:00:00+00:00,1631.33,1635.48,1629.43,1635.39,446
2023-10-08T20:00:00+00:00,1635.48,1638.77,1634.21,1635.18,413
2023-10-08T21:00:00+00:00,1635.46,1637.31,1633.47,1635.72,298
2023-10-08T22:00:00+00:00,1635.71,1637.92,1632.08,1632.32,308
2023-10-08T23:00:00+00:00,1632.28,1637.73,1630.99,1632.44,1858
2023-10-09T00:00:00+00:00,1632.06,1633.34,1626.99,1630.53,3746
2023-10-09T01:00:00+00:00,1630.54,1633.12,1629.62,1632.34,2475
2023-10-09T02:00:00+00:00,1632.34,1633.09,1624.45,1626.3,3498
2023-10-09T03:00:00+00:00,1626.3,1633.03,1622.91,1630.89,3374
2023-10-09T04:00:00+00:00,1630.89,1632.54,1629.29,1630.85,2273
2023-10-09T05:00:00+00:00,1630.82,1635.31,1630.82,1633.06,1929
