time,open,high,low,close,volume
2024-12-12T07:00:00+00:00,21747.38,21753.13,21738.63,21741.38,1197
2024-12-12T07:30:00+00:00,21740.88,21743.63,21736.01,21742.13,1026
2024-12-12T08:00:00+00:00,21741.88,21755.75,21735.76,21739.76,1124
2024-12-12T08:30:00+00:00,21739.88,21744.88,21728.63,21733.26,1094
2024-12-12T09:00:00+00:00,21733.01,21757.4,21731.88,21749.01,2186
2024-12-12T09:30:00+00:00,21749.13,21751.01,21723.51,21733.13,2249
2024-12-12T10:00:00+00:00,21732.88,21743.13,21723.88,21725.76,2248
2024-12-12T10:30:00+00:00,21725.88,21726.38,21711.76,21714.63,1684
2024-12-12T11:00:00+00:00,21715.01,21727.38,21709.13,21725.13,1630
2024-12-12T11:30:00+00:00,21725.26,21725.76,21717.38,21724.38,1470
2024-12-12T12:00:00+00:00,21724.26,21741.15,21701.63,21711.63,2655
2024-12-12T12:30:00+00:00,21712.26,21716.63,21704.13,21705.13,1613
2024-12-12T13:00:00+00:00,21708.76,21712.51,21698.38,21702.01,2020
2024-12-12T13:30:00+00:00,21702.13,21702.88,21675.13,21682.38,2518
2024-12-12T14:00:00+00:00,21681.38,21701.01,21668.01,21691.51,3152
2024-12-12T14:30:00+00:00,21690.88,21711.26,21629.63,21664.26,6437
2024-12-12T15:00:00+00:00,21664.13,21679.63,21653.63,21674.76,5334
2024-12-12T15:30:00+00:00,21674.38,21678.35,21636.98,21663.23,11067
2024-12-12T16:00:00+00:00,21662.73,21699.48,21605.61,21688.36,10374
2024-12-12T16:30:00+00:00,21687.23,21709.23,21670.48,21701.98,8373
2024-12-12T17:00:00+00:00,21701.48,21720.48,21693.23,21696.73,7288
2024-12-12T17:30:00+00:00,21696.98,21706.85,21652.11,21653.98,7195
2024-12-12T18:00:00+00:00,21654.48,21706.61,21650.23,21697.48,6674
2024-12-12T18:30:00+00:00,21696.36,21721.61,21669.48,21719.48,5999
2024-12-12T19:00:00+00:00,21719.73,21724.73,21694.98,21709.36,5906
2024-12-12T19:30:00+00:00,21709.23,21711.73,21675.73,21677.48,5681
2024-12-12T20:00:00+00:00,21677.86,21696.23,21645.48,21649.73,6299
2024-12-12T20:30:00+00:00,21649.48,21675.73,21646.73,21665.23,5782
2024-12-12T21:00:00+00:00,21663.98,21668.23,21630.11,21634.36,5914
2024-12-12T21:30:00+00:00,21634.23,21664.98,21624.61,21624.61,6359
2024-12-12T22:00:00+00:00,21623.61,21664.85,21585.26,21664.01,4785
2024-12-12T22:30:00+00:00,21664.13,21678.85,21613.63,21625.55,2599
2024-12-13T01:00:00+00:00,21725.35,21749.97,21720.47,21747.47,2314
2024-12-13T01:30:00+00:00,21748.35,21750.1,21734.85,21734.85,1593
2024-12-13T02:00:00+00:00,21734.72,21741.47,21719.97,21720.85,2179
2024-12-13T02:30:00+00:00,21720.72,21733.15,21713.97,21715.35,2106
2024-12-13T03:00:00+00:00,21715.47,21715.47,21690.1,21710.85,2588
2024-12-13T03:30:00+00:00,21710.6,21712.85,21700.97,21708.47,1728
2024-12-13T04:00:00+00:00,21707.85,21710.35,21681.1,21682.85,1791
2024-12-13T04:30:00+00:00,21682.6,21693.72,21682.6,21685.85,1347
2024-12-13T05:00:00+00:00,21685.72,21691.47,21679.47,21689.97,1313
2024-12-13T05:30:00+00:00,21689.85,21700.47,21689.85,21699.72,1068
2024-12-13T06:00:00+00:00,21699.97,21709.15,21688.6,21698.6,1453
2024-12-13T06:30:00+00:00,21698.35,21705.22,21696.97,21704.35,1066
2024-12-13T07:00:00+00:00,21703.97,21722.22,21703.97,21719.47,1512
2024-12-13T07:30:00+00:00,21718.72,21727.97,21712.85,21727.47,1374
2024-12-13T08:00:00+00:00,21726.72,21734.65,21706.72,21722.85,2373
2024-12-13T08:30:00+00:00,21723.22,21726.6,21713.6,21717.35,1845
2024-12-13T09:00:00+00:00,21717.1,21751.15,21713.1,21742.6,2818
2024-12-13T09:30:00+00:00,21741.97,21744.6,21729.85,21739.97,2373
2024-12-13T10:00:00+00:00,21739.22,21758.97,21737.1,21757.1,2882
2024-12-13T10:30:00+00:00,21756.85,21768.35,21738.47,21767.35,2393
2024-12-13T11:00:00+00:00,21767.47,21776.72,21762.22,21773.97,2089
2024-12-13T11:30:00+00:00,21773.85,21780.1,21766.22,21773.22,2014
2024-12-13T12:00:00+00:00,21773.6,21784.22,21767.1,21777.1,2004
2024-12-13T12:30:00+00:00,21777.22,21785.35,21767.47,21769.72,1948
2024-12-13T13:00:00+00:00,21770.72,21805.6,21762.97,21803.47,2616
2024-12-13T13:30:00+00:00,21803.1,21817.1,21795.35,21813.1,2355
2024-12-13T14:00:00+00:00,21813.22,21824.72,21807.97,21819.1,2755
2024-12-13T14:30:00+00:00,21818.72,21822.6,21795.6,21802.97,2945
2024-12-13T15:00:00+00:00,21803.22,21804.22,21757.47,21777.35,5102
2024-12-13T15:30:00+00:00,21776.85,21889.32,21773.1,21861.57,11420
2024-12-13T16:00:00+00:00,21861.82,21866.32,21780.57,21784.82,10574
2024-12-13T16:30:00+00:00,21784.32,21810.57,21668.32,21670.57,10767
2024-12-13T17:00:00+00:00,21669.95,21718.2,21648.7,21680.57,10798
2024-12-13T17:30:00+00:00,21681.07,21739.07,21656.07,21681.07,9408
2024-12-13T18:00:00+00:00,21680.95,21722.82,21672.07,21677.45,8341
2024-12-13T18:30:00+00:00,21677.82,21705.82,21661.32,21666.07,7656
2024-12-13T19:00:00+00:00,21666.32,21724.32,21663.07,21723.57,6950
2024-12-13T19:30:00+00:00,21723.07,21757.57,21711.57,21755.57,5810
2024-12-13T20:00:00+00:00,21755.82,21789.57,21740.95,21787.57,6026
2024-12-13T20:30:00+00:00,21787.82,21796.95,21777.82,21782.82,5823
2024-12-13T21:00:00+00:00,21782.95,21794.82,21756.57,21792.57,5822
2024-12-13T21:30:00+00:00,21791.07,21805.57,21770.2,21777.2,6781
2024-12-13T22:00:00+00:00,21778.95,21783.6,21737.47,21739.47,3303
2024-12-13T22:30:00+00:00,21739.97,21762.85,21733.1,21761.95,1742
2024-12-16T01:00:00+00:00,21780.59,21798.09,21775.59,21796.97,2112
2024-12-16T01:30:00+00:00,21796.47,21797.59,21788.09,21791.22,1697
2024-12-16T02:00:00+00:00,21790.97,21799.59,21779.72,21782.47,1946
2024-12-16T02:30:00+00:00,21782.72,21803.72,21773.34,21803.47,2449
2024-12-16T03:00:00+00:00,21803.22,21808.09,21797.97,21800.97,2024
2024-12-16T03:30:00+00:00,21801.09,21832.9,21800.84,21806.09,1299
2024-12-16T04:00:00+00:00,21806.47,21824.65,21797.72,21807.22,1409
2024-12-16T04:30:00+00:00,21807.47,21809.34,21793.34,21794.22,1458
2024-12-16T05:00:00+00:00,21794.09,21804.34,21793.09,21798.97,1158
2024-12-16T05:30:00+00:00,21799.09,21800.72,21786.59,21790.72,1145
2024-12-16T06:00:00+00:00,21790.59,21813.9,21776.47,21782.84,1483
2024-12-16T06:30:00+00:00,21782.72,21788.97,21774.22,21780.59,1504
2024-12-16T07:00:00+00:00,21780.22,21795.72,21779.97,21790.97,1417
2024-12-16T07:30:00+00:00,21791.47,21799.09,21785.34,21798.34,1260
2024-12-16T08:00:00+00:00,21798.59,21822.15,21788.84,21797.22,1374
2024-12-16T08:30:00+00:00,21797.34,21815.15,21782.97,21794.09,1534
2024-12-16T09:00:00+00:00,21793.72,21825.15,21785.09,21791.09,3363
2024-12-16T09:30:00+00:00,21791.22,21808.97,21790.09,21801.34,2563
2024-12-16T10:00:00+00:00,21800.34,21823.09,21796.59,21817.97,3164
2024-12-16T10:30:00+00:00,21818.09,21858.15,21814.47,21836.59,2287
2024-12-16T11:00:00+00:00,21836.72,21853.47,21836.59,21852.47,2427
2024-12-16T11:30:00+00:00,21852.84,21876.15,21846.72,21852.47,2006
2024-12-16T12:00:00+00:00,21852.34,21853.09,21827.84,21840.47,2405
2024-12-16T12:30:00+00:00,21840.59,21878.4,21829.22,21850.97,2314
2024-12-16T13:00:00+00:00,21850.84,21884.9,21844.34,21868.09,2961
2024-12-16T13:30:00+00:00,21868.22,21873.09,21854.97,21863.97,2576
2024-12-16T14:00:00+00:00,21864.09,21895.47,21856.84,21893.47,3011
2024-12-16T14:30:00+00:00,21893.22,21903.22,21888.09,21900.47,3438
2024-12-16T15:00:00+00:00,21900.34,21901.84,21870.34,21888.72,4663
2024-12-16T15:30:00+00:00,21890.47,21961.69,21886.47,21960.94,12689
2024-12-16T16:00:00+00:00,21961.07,21985.44,21919.32,21984.44,11777
2024-12-16T16:30:00+00:00,21984.57,22013.44,21972.94,21981.44,10341
2024-12-16T17:00:00+00:00,21981.94,22037.32,21980.82,22025.44,9186
2024-12-16T17:30:00+00:00,22025.94,22060.75,21993.69,22045.94,8716
2024-12-16T18:00:00+00:00,22045.69,22052.19,22028.32,22050.57,7356
2024-12-16T18:30:00+00:00,22050.69,22081.25,22048.94,22076.44,6515
2024-12-16T19:00:00+00:00,22076.82,22114.19,22070.44,22110.69,6028
2024-12-16T19:30:00+00:00,22110.57,22114.82,22099.32,22106.82,6210
2024-12-16T20:00:00+00:00,22106.94,22130.94,22094.94,22117.69,6593
2024-12-16T20:30:00+00:00,22117.94,22131.82,22109.44,22114.57,5778
2024-12-16T21:00:00+00:00,22114.44,22141.94,22114.44,22135.57,5892
2024-12-16T21:30:00+00:00,22135.19,22135.44,22087.44,22101.94,8081
2024-12-16T22:00:00+00:00,22101.69,22132.5,22085.84,22090.09,3312
2024-12-16T22:30:00+00:00,22090.34,22134.35,22088.84,22132.7,2037
2024-12-16T23:00:00+00:00,22132.45,22132.45,22132.45,22132.45,1
2024-12-17T01:00:00+00:00,22091.86,22093.23,22080.98,22084.36,2189
2024-12-17T01:30:00+00:00,22084.11,22089.61,22077.98,22080.86,1777
2024-12-17T02:00:00+00:00,22080.98,22102.23,22075.23,22097.98,2031
2024-12-17T02:30:00+00:00,22098.36,22110.23,22097.86,22107.36,1954
2024-12-17T03:00:00+00:00,22107.48,22150.6,22106.86,22108.23,1765
2024-12-17T03:30:00+00:00,22108.11,22115.61,22105.11,22111.73,1339
2024-12-17T04:00:00+00:00,22111.86,22115.86,22106.73,22115.48,1259
2024-12-17T04:30:00+00:00,22115.36,22116.98,22105.11,22108.23,1111
2024-12-17T05:00:00+00:00,22108.11,22117.36,22108.11,22115.73,1040
2024-12-17T05:30:00+00:00,22115.98,22115.98,22107.73,22107.73,1015
2024-12-17T06:00:00+00:00,22107.86,22146.6,22103.73,22109.61,1541
2024-12-17T06:30:00+00:00,22109.48,22136.6,22095.48,22098.61,1533
2024-12-17T07:00:00+00:00,22098.73,22103.36,22080.86,22081.11,1493
2024-12-17T07:30:00+00:00,22081.36,22086.36,22078.86,22084.98,1502
2024-12-17T08:00:00+00:00,22085.23,22130.85,22083.61,22091.98,1781
2024-12-17T08:30:00+00:00,22092.61,22094.61,22030.48,22035.48,2889
2024-12-17T09:00:00+00:00,22036.11,22072.35,22021.73,22052.61,4348
2024-12-17T09:30:00+00:00,22052.86,22064.36,22028.98,22036.86,3506
2024-12-17T10:00:00+00:00,22037.48,22092.35,22032.23,22050.11,4473
2024-12-17T10:30:00+00:00,22049.86,22087.23,22049.86,22080.98,3246
2024-12-17T11:00:00+00:00,22081.86,22086.61,22067.23,22080.61,3228
2024-12-17T11:30:00+00:00,22080.73,22101.98,22080.61,22099.48,2490
2024-12-17T12:00:00+00:00,22099.73,22113.61,22082.11,22106.61,2717
2024-12-17T12:30:00+00:00,22107.36,22108.48,22063.98,22080.23,3177
2024-12-17T13:00:00+00:00,22079.98,22088.98,22044.98,22058.73,4018
2024-12-17T13:30:00+00:00,22058.36,22060.11,22041.61,22043.36,1900
2024-12-17T14:00:00+00:00,22043.48,22082.6,22018.73,22078.45,2567
2024-12-17T14:30:00+00:00,22067.95,22081.7,22019.23,22040.98,4014
2024-12-17T15:00:00+00:00,22040.36,22058.86,22021.61,22025.36,5169
2024-12-17T15:30:00+00:00,22025.48,22054.96,21970.71,21997.46,13507
2024-12-17T16:00:00+00:00,21995.96,22007.08,21935.71,21940.96,12376
2024-12-17T16:30:00+00:00,21939.96,22005.21,21939.96,21998.46,10759
2024-12-17T17:00:00+00:00,21998.21,22045.46,21973.71,22030.33,10243
2024-12-17T17:30:00+00:00,22029.96,22073.08,22021.58,22029.96,9572
2024-12-17T18:00:00+00:00,22030.46,22031.71,21987.58,22029.58,9340
2024-12-17T18:30:00+00:00,22029.71,22045.83,22012.96,22029.33,8231
2024-12-17T19:00:00+00:00,22029.21,22037.08,22000.83,22007.21,7696
2024-12-17T19:30:00+00:00,22007.33,22023.21,21993.21,21996.83,7370
2024-12-17T20:00:00+00:00,21997.21,21999.08,21969.46,21977.46,7292
2024-12-17T20:30:00+00:00,21977.33,21986.08,21959.08,21974.21,7411
2024-12-17T21:00:00+00:00,21974.33,21981.96,21947.58,21964.33,7337
2024-12-17T21:30:00+00:00,21965.46,22022.58,21957.21,22006.96,8771
2024-12-17T22:00:00+00:00,22009.08,22010.36,21980.11,22004.61,4428
2024-12-17T22:30:00+00:00,22004.36,22009.23,21981.61,21996.73,2453
2024-12-18T01:00:00+00:00,21971.54,21994.29,21968.66,21984.91,2152
2024-12-18T01:30:00+00:00,21985.16,21987.79,21977.54,21983.41,1617
2024-12-18T02:00:00+00:00,21983.29,22004.41,21983.16,22002.04,1992
2024-12-18T02:30:00+00:00,22001.79,22019.04,21999.79,22017.54,2468
2024-12-18T03:00:00+00:00,22017.79,22024.79,22017.54,22021.66,1738
2024-12-18T03:30:00+00:00,22021.29,22026.41,22018.04,22020.66,1325
2024-12-18T04:00:00+00:00,22020.54,22021.91,22001.29,22003.79,1388
2024-12-18T04:30:00+00:00,22003.91,22020.41,21996.79,22006.29,1599
2024-12-18T05:00:00+00:00,22006.16,22028.91,22005.41,22028.66,1315
2024-12-18T05:30:00+00:00,22028.54,22036.91,22026.29,22032.66,1398
2024-12-18T06:00:00+00:00,22032.54,22032.66,22019.91,22026.66,1714
2024-12-18T06:30:00+00:00,22026.91,22039.41,22023.29,22037.66,1376
2024-12-18T07:00:00+00:00,22037.79,22044.91,22031.16,22031.16,1424
2024-12-18T07:30:00+00:00,22030.91,22035.04,22012.04,22033.79,1669
2024-12-18T08:00:00+00:00,22034.41,22035.54,22016.04,22028.29,1655
2024-12-18T08:30:00+00:00,22028.04,22029.29,22017.16,22026.79,1414
2024-12-18T09:00:00+00:00,22026.41,22056.66,22025.91,22049.66,3160
2024-12-18T09:30:00+00:00,22049.41,22050.04,22028.16,22033.79,2537
2024-12-18T10:00:00+00:00,22033.54,22036.29,22011.41,22026.16,3489
2024-12-18T10:30:00+00:00,22025.91,22051.91,22021.91,22047.41,2690
2024-12-18T11:00:00+00:00,22047.54,22072.79,22043.41,22069.79,2414
2024-12-18T11:30:00+00:00,22070.04,22071.04,22049.91,22065.66,2218
2024-12-18T12:00:00+00:00,22065.54,22081.41,22060.16,22073.04,2055
2024-12-18T12:30:00+00:00,22072.79,22076.41,22056.91,22067.79,1865
2024-12-18T13:00:00+00:00,22067.54,22084.66,22059.04,22071.66,2721
2024-12-18T13:30:00+00:00,22070.79,22079.29,22062.66,22073.79,2497
2024-12-18T14:00:00+00:00,22072.54,22075.66,22050.79,22061.41,3135
2024-12-18T14:30:00+00:00,22060.91,22062.41,21982.41,21984.66,4965
2024-12-18T15:00:00+00:00,21985.16,22001.16,21966.91,21977.54,5809
2024-12-18T15:30:00+00:00,21977.66,21999.51,21909.26,21985.26,12631
2024-12-18T16:00:00+00:00,21985.64,22012.76,21970.01,22009.51,9831
2024-12-18T16:30:00+00:00,22009.76,22048.76,21994.51,22017.26,8275
2024-12-18T17:00:00+00:00,22016.51,22037.89,21947.51,22007.26,8998
2024-12-18T17:30:00+00:00,22008.01,22024.51,21997.51,22002.51,7467
2024-12-18T18:00:00+00:00,22002.26,22019.89,21990.01,21997.01,7155
2024-12-18T18:30:00+00:00,21996.76,22010.26,21974.26,21997.26,6376
2024-12-18T19:00:00+00:00,21997.51,22008.76,21986.01,21987.26,5494
2024-12-18T19:30:00+00:00,21986.89,22002.39,21970.76,21988.26,5202
2024-12-18T20:00:00+00:00,21987.64,21989.01,21764.39,21772.39,12527
2024-12-18T20:30:00+00:00,21772.01,21828.76,21600.14,21607.89,12566
2024-12-18T21:00:00+00:00,21609.39,21632.64,21408.51,21420.89,13857
2024-12-18T21:30:00+00:00,21419.76,21465.51,21130.01,21195.26,13604
2024-12-18T22:00:00+00:00,21194.26,21211.89,21008.66,21154.91,9056
