time,open,high,low,close,volume
2023-01-12T10:30:00+00:00,1.07667,1.07735,1.07634,1.0765500000000001,3253
2023-01-12T11:00:00+00:00,1.07654,1.07685,1.07518,1.07569,2616
2023-01-12T11:30:00+00:00,1.07569,1.07677,1.07518,1.07625,2357
2023-01-12T12:00:00+00:00,1.07625,1.07667,1.07592,1.07633,1692
2023-01-12T12:30:00+00:00,1.07633,1.07659,1.07591,1.07617,2127
2023-01-12T13:00:00+00:00,1.07618,1.07667,1.07592,1.07651,2229
2023-01-12T13:30:00+00:00,1.07649,1.0766,1.07549,1.07629,2548
2023-01-12T14:00:00+00:00,1.07628,1.08127,1.07621,1.07804,3889
2023-01-12T14:30:00+00:00,1.07786,1.08386,1.07302,1.08291,12693
2023-01-12T15:00:00+00:00,1.08291,1.08337,1.07879,1.08144,7467
2023-01-12T15:30:00+00:00,1.08145,1.08254,1.07515,1.07677,9966
2023-01-12T16:00:00+00:00,1.07677,1.0803,1.07637,1.07965,9142
2023-01-12T16:30:00+00:00,1.07964,1.08097,1.07849,1.0807,8233
2023-01-12T17:00:00+00:00,1.08069,1.08178,1.08025,1.0814300000000001,6244
2023-01-12T17:30:00+00:00,1.08144,1.0826,1.08069,1.08225,5493
2023-01-12T18:00:00+00:00,1.08226,1.08356,1.08214,1.08318,4086
2023-01-12T18:30:00+00:00,1.08319,1.0849,1.08268,1.08487,3969
2023-01-12T19:00:00+00:00,1.08487,1.0867,1.08465,1.08497,4513
2023-01-12T19:30:00+00:00,1.08497,1.08603,1.08463,1.08557,3684
2023-01-12T20:00:00+00:00,1.08557,1.08561,1.08403,1.08408,3305
2023-01-12T20:30:00+00:00,1.08407,1.08504,1.08397,1.08494,2877
2023-01-12T21:00:00+00:00,1.08493,1.08496,1.08413,1.08469,2864
2023-01-12T21:30:00+00:00,1.08467,1.08524,1.08458,1.08522,2196
2023-01-12T22:00:00+00:00,1.08523,1.08551,1.08503,1.08537,854
2023-01-12T22:30:00+00:00,1.08536,1.08546,1.08488,1.08515,774
2023-01-12T23:00:00+00:00,1.08497,1.08497,1.08385,1.0847,98
